country_iso3,data_year,fiscal_year,income_group_code,income_group
BLZ,2010,FY12,LM,Lower middle income
BLZ,2011,FY13,LM,Lower middle income
BLZ,2012,FY14,UM,Upper middle income
BLZ,2013,FY15,UM,Upper middle income
BLZ,2014,FY16,UM,Upper middle income
BLZ,2015,FY17,UM,Upper middle income
BLZ,2016,FY18,UM,Upper middle income
BLZ,2017,FY19,UM,Upper middle income
BLZ,2018,FY20,UM,Upper middle income
BLZ,2019,FY21,UM,Upper middle income
BLZ,2020,FY22,LM,Lower middle income
BLZ,2021,FY23,UM,Upper middle income
BLZ,2022,FY24,UM,Upper middle income
BLZ,2023,FY25,UM,Upper middle income
BLZ,2024,FY26,UM,Upper middle income
BLZ,2025,FY27,UM,Upper middle income
BMU,1987,FY89,H,High income
BMU,1988,FY90,H,High income
BMU,1989,FY91,H,High income
BMU,1990,FY92,H,High income
BMU,1991,FY93,H,High income
BMU,1992,FY94,H,High income
BMU,1993,FY95,H,High income
BMU,1994,FY96,H,High income
BMU,1995,FY97,H,High income
BMU,1996,FY98,H,High income
BMU,1997,FY99,H,High income
BMU,1998,FY00,H,High income
BMU,1999,FY01,H,High income
BMU,2000,FY02,H,High income
BMU,2001,FY03,H,High income
BMU,2002,FY04,H,High income
BMU,2003,FY05,H,High income
BMU,2004,FY06,H,High income
BMU,2005,FY07,H,High income
BMU,2006,FY08,H,High income
BMU,2007,FY09,H,High income
BMU,2008,FY10,H,High income
BMU,2009,FY11,H,High income
BMU,2010,FY12,H,High income
BMU,2011,FY13,H,High income
BMU,2012,FY14,H,High income
BMU,2013,FY15,H,High income
BMU,2014,FY16,H,High income
BMU,2015,FY17,H,High income
BMU,2016,FY18,H,High income
BMU,2017,FY19,H,High income
BMU,2018,FY20,H,High income
BMU,2019,FY21,H,High income
BMU,2020,FY22,H,High income
BMU,2021,FY23,H,High income
BMU,2022,FY24,H,High income
BMU,2023,FY25,H,High income
BMU,2024,FY26,H,High income
BMU,2025,FY27,H,High income
BOL,1987,FY89,LM,Lower middle income
BOL,1988,FY90,LM,Lower middle income
BOL,1989,FY91,LM,Lower middle income
BOL,1990,FY92,LM,Lower middle income
BOL,1991,FY93,LM,Lower middle income
BOL,1992,FY94,LM,Lower middle income
BOL,1993,FY95,LM,Lower middle income
BOL,1994,FY96,LM,Lower middle income
BOL,1995,FY97,LM,Lower middle income
BOL,1996,FY98,LM,Lower middle income
BOL,1997,FY99,LM,Lower middle income
BOL,1998,FY00,LM,Lower middle income
BOL,1999,FY01,LM,Lower middle income
BOL,2000,FY02,LM,Lower middle income
BOL,2001,FY03,LM,Lower middle income
BOL,2002,FY04,LM,Lower middle income
BOL,2003,FY05,LM,Lower middle income
BOL,2004,FY06,LM,Lower middle income
BOL,2005,FY07,LM,Lower middle income
BOL,2006,FY08,LM,Lower middle income
BOL,2007,FY09,LM,Lower middle income
BOL,2008,FY10,LM,Lower middle income
BOL,2009,FY11,LM,Lower middle income
BOL,2010,FY12,LM,Lower middle income
BOL,2011,FY13,LM,Lower middle income
BOL,2012,FY14,LM,Lower middle income
BOL,2013,FY15,LM,Lower middle income
BOL,2014,FY16,LM,Lower middle income
BOL,2015,FY17,LM,Lower middle income
BOL,2016,FY18,LM,Lower middle income
BOL,2017,FY19,LM,Lower middle income
BOL,2018,FY20,LM,Lower middle income
BOL,2019,FY21,LM,Lower middle income
BOL,2020,FY22,LM,Lower middle income
BOL,2021,FY23,LM,Lower middle income
BOL,2022,FY24,LM,Lower middle income
BOL,2023,FY25,LM,Lower middle income
BOL,2024,FY26,LM,Lower middle income
BOL,2025,FY27,LM,Lower middle income
BRA,1987,FY89,UM,Upper middle income
BRA,1988,FY90,LM,Lower middle income
BRA,1989,FY91,UM,Upper middle income
BRA,1990,FY92,UM,Upper middle income
BRA,1991,FY93,UM,Upper middle income
BRA,1992,FY94,UM,Upper middle income
BRA,1993,FY95,UM,Upper middle income
BRA,1994,FY96,UM,Upper middle income
BRA,1995,FY97,UM,Upper middle income
BRA,1996,FY98,UM,Upper middle income
BRA,1997,FY99,UM,Upper middle income
BRA,1998,FY00,UM,Upper middle income
BRA,1999,FY01,UM,Upper middle income
BRA,2000,FY02,UM,Upper middle income
BRA,2001,FY03,UM,Upper middle income
BRA,2002,FY04,LM,Lower middle income
BRA,2003,FY05,LM,Lower middle income
BRA,2004,FY06,LM,Lower middle income
BRA,2005,FY07,LM,Lower middle income
BRA,2006,FY08,UM,Upper middle income
BRA,2007,FY09,UM,Upper middle income
BRA,2008,FY10,UM,Upper middle income
BRA,2009,FY11,UM,Upper middle income
BRA,2010,FY12,UM,Upper middle income
BRA,2011,FY13,UM,Upper middle income
BRA,2012,FY14,UM,Upper middle income
BRA,2013,FY15,UM,Upper middle income
BRA,2014,FY16,UM,Upper middle income
BRA,2015,FY17,UM,Upper middle income
BRA,2016,FY18,UM,Upper middle income
BRA,2017,FY19,UM,Upper middle income
BRA,2018,FY20,UM,Upper middle income
BRA,2019,FY21,UM,Upper middle income
BRA,2020,FY22,UM,Upper middle income
BRA,2021,FY23,UM,Upper middle income
BRA,2022,FY24,UM,Upper middle income
BRA,2023,FY25,UM,Upper middle income
BRA,2024,FY26,UM,Upper middle income
BRA,2025,FY27,UM,Upper middle income
BRB,1987,FY89,UM,Upper middle income
BRB,1988,FY90,UM,Upper middle income
BRB,1989,FY91,H,High income
BRB,1990,FY92,UM,Upper middle income
BRB,1991,FY93,UM,Upper middle income
BRB,1992,FY94,UM,Upper middle income
BRB,1993,FY95,UM,Upper middle income
BRB,1994,FY96,UM,Upper middle income
BRB,1995,FY97,UM,Upper middle income
BRB,1996,FY98,UM,Upper middle income
BRB,1997,FY99,UM,Upper middle income
BRB,1998,FY00,UM,Upper middle income
BRB,1999,FY01,UM,Upper middle income
BRB,2000,FY02,H,High income
BRB,2001,FY03,UM,Upper middle income
BRB,2002,FY04,H,High income
BRB,2003,FY05,UM,Upper middle income
BRB,2004,FY06,UM,Upper middle income
BRB,2005,FY07,UM,Upper middle income
BRB,2006,FY08,H,High income
BRB,2007,FY09,H,High income
BRB,2008,FY10,H,High income
BRB,2009,FY11,H,High income
BRB,2010,FY12,H,High income
BRB,2011,FY13,H,High income
BRB,2012,FY14,H,High income
BRB,2013,FY15,H,High income
BRB,2014,FY16,H,High income
BRB,2015,FY17,H,High income
BRB,2016,FY18,H,High income
BRB,2017,FY19,H,High income
BRB,2018,FY20,H,High income
BRB,2019,FY21,H,High income
BRB,2020,FY22,H,High income
BRB,2021,FY23,H,High income
BRB,2022,FY24,H,High income
BRB,2023,FY25,H,High income
BRB,2024,FY26,H,High income
BRB,2025,FY27,H,High income
BRN,1987,FY89,H,High income
BRN,1990,FY92,H,High income
BRN,1991,FY93,H,High income
BRN,1992,FY94,H,High income
BRN,1993,FY95,H,High income
BRN,1994,FY96,H,High income
BRN,1995,FY97,H,High income
BRN,1996,FY98,H,High income
BRN,1997,FY99,H,High income
BRN,1998,FY00,H,High income
BRN,1999,FY01,H,High income
BRN,2000,FY02,H,High income
BRN,2001,FY03,H,High income
BRN,2002,FY04,H,High income
BRN,2003,FY05,H,High income
BRN,2004,FY06,H,High income
BRN,2005,FY07,H,High income
BRN,2006,FY08,H,High income
BRN,2007,FY09,H,High income
BRN,2008,FY10,H,High income
BRN,2009,FY11,H,High income
BRN,2010,FY12,H,High income
BRN,2011,FY13,H,High income
BRN,2012,FY14,H,High income
BRN,2013,FY15,H,High income
BRN,2014,FY16,H,High income
BRN,2015,FY17,H,High income
BRN,2016,FY18,H,High income
BRN,2017,FY19,H,High income
BRN,2018,FY20,H,High income
BRN,2019,FY21,H,High income
BRN,2020,FY22,H,High income
BRN,2021,FY23,H,High income
BRN,2022,FY24,H,High income
BRN,2023,FY25,H,High income
BRN,2024,FY26,H,High income
BRN,2025,FY27,H,High income
BTN,1987,FY89,L,Low income
BTN,1988,FY90,L,Low income
BTN,1989,FY91,L,Low income
BTN,1990,FY92,L,Low income
BTN,1991,FY93,L,Low income
BTN,1992,FY94,L,Low income
BTN,1993,FY95,L,Low income
BTN,1994,FY96,L,Low income
BTN,1995,FY97,L,Low income
BTN,1996,FY98,L,Low income
BTN,1997,FY99,L,Low income
BTN,1998,FY00,L,Low income
BTN,1999,FY01,L,Low income
BTN,2000,FY02,L,Low income
BTN,2001,FY03,L,Low income
BTN,2002,FY04,L,Low income
BTN,2003,FY05,L,Low income
BTN,2004,FY06,L,Low income
BTN,2005,FY07,L,Low income
BTN,2006,FY08,LM,Lower middle income
BTN,2007,FY09,LM,Lower middle income
BTN,2008,FY10,LM,Lower middle income
BTN,2009,FY11,LM,Lower middle income
BTN,2010,FY12,LM,Lower middle income
BTN,2011,FY13,LM,Lower middle income
BTN,2012,FY14,LM,Lower middle income
BTN,2013,FY15,LM,Lower middle income
BTN,2014,FY16,LM,Lower middle income
BTN,2015,FY17,LM,Lower middle income
BTN,2016,FY18,LM,Lower middle income
BTN,2017,FY19,LM,Lower middle income
BTN,2018,FY20,LM,Lower middle income
BTN,2019,FY21,LM,Lower middle income
BTN,2020,FY22,LM,Lower middle income
BTN,2021,FY23,LM,Lower middle income
BTN,2022,FY24,LM,Lower middle income
BTN,2023,FY25,LM,Lower middle income
BTN,2024,FY26,LM,Lower middle income
BTN,2025,FY27,LM,Lower middle income
BWA,1987,FY89,LM,Lower middle income
BWA,1988,FY90,LM,Lower middle income
BWA,1989,FY91,LM,Lower middle income
BWA,1990,FY92,LM,Lower middle income
BWA,1991,FY93,UM,Upper middle income
BWA,1992,FY94,UM,Upper middle income
BWA,1993,FY95,LM,Lower middle income
BWA,1994,FY96,LM,Lower middle income
BWA,1995,FY97,LM,Lower middle income
BWA,1996,FY98,LM,Lower middle income
BWA,1997,FY99,UM,Upper middle income
BWA,1998,FY00,UM,Upper middle income
BWA,1999,FY01,UM,Upper middle income
BWA,2000,FY02,UM,Upper middle income
BWA,2001,FY03,UM,Upper middle income
BWA,2002,FY04,UM,Upper middle income
BWA,2003,FY05,UM,Upper middle income
BWA,2004,FY06,UM,Upper middle income
BWA,2005,FY07,UM,Upper middle income
BWA,2006,FY08,UM,Upper middle income
BWA,2007,FY09,UM,Upper middle income
BWA,2008,FY10,UM,Upper middle income
BWA,2009,FY11,UM,Upper middle income
BWA,2010,FY12,UM,Upper middle income
BWA,2011,FY13,UM,Upper middle income
BWA,2012,FY14,UM,Upper middle income
BWA,2013,FY15,UM,Upper middle income
BWA,2014,FY16,UM,Upper middle income
BWA,2015,FY17,UM,Upper middle income
BWA,2016,FY18,UM,Upper middle income
BWA,2017,FY19,UM,Upper middle income
BWA,2018,FY20,UM,Upper middle income
BWA,2019,FY21,UM,Upper middle income
BWA,2020,FY22,UM,Upper middle income
BWA,2021,FY23,UM,Upper middle income
BWA,2022,FY24,UM,Upper middle income
BWA,2023,FY25,UM,Upper middle income
BWA,2024,FY26,UM,Upper middle income
BWA,2025,FY27,UM,Upper middle income
CAF,1987,FY89,L,Low income
CAF,1988,FY90,L,Low income
CAF,1989,FY91,L,Low income
CAF,1990,FY92,L,Low income
CAF,1991,FY93,L,Low income
CAF,1992,FY94,L,Low income
CAF,1993,FY95,L,Low income
CAF,1994,FY96,L,Low income
CAF,1995,FY97,L,Low income
CAF,1996,FY98,L,Low income
CAF,1997,FY99,L,Low income
CAF,1998,FY00,L,Low income
CAF,1999,FY01,L,Low income
CAF,2000,FY02,L,Low income
CAF,2001,FY03,L,Low income
CAF,2002,FY04,L,Low income
CAF,2003,FY05,L,Low income
CAF,2004,FY06,L,Low income
CAF,2005,FY07,L,Low income
CAF,2006,FY08,L,Low income
CAF,2007,FY09,L,Low income
CAF,2008,FY10,L,Low income
CAF,2009,FY11,L,Low income
CAF,2010,FY12,L,Low income
CAF,2011,FY13,L,Low income
CAF,2012,FY14,L,Low income
CAF,2013,FY15,L,Low income
CAF,2014,FY16,L,Low income
CAF,2015,FY17,L,Low income
CAF,2016,FY18,L,Low income
CAF,2017,FY19,L,Low income
CAF,2018,FY20,L,Low income
CAF,2019,FY21,L,Low income
CAF,2020,FY22,L,Low income
CAF,2021,FY23,L,Low income
CAF,2022,FY24,L,Low income
CAF,2023,FY25,L,Low income
CAF,2024,FY26,L,Low income
CAF,2025,FY27,L,Low income
CAN,1987,FY89,H,High income
CAN,1988,FY90,H,High income
CAN,1989,FY91,H,High income
CAN,1990,FY92,H,High income
CAN,1991,FY93,H,High income
CAN,1992,FY94,H,High income
CAN,1993,FY95,H,High income
CAN,1994,FY96,H,High income
CAN,1995,FY97,H,High income
CAN,1996,FY98,H,High income
CAN,1997,FY99,H,High income
CAN,1998,FY00,H,High income
CAN,1999,FY01,H,High income
CAN,2000,FY02,H,High income
CAN,2001,FY03,H,High income
CAN,2002,FY04,H,High income
CAN,2003,FY05,H,High income
CAN,2004,FY06,H,High income
CAN,2005,FY07,H,High income
CAN,2006,FY08,H,High income
CAN,2007,FY09,H,High income
CAN,2008,FY10,H,High income
CAN,2009,FY11,H,High income
CAN,2010,FY12,H,High income
CAN,2011,FY13,H,High income
CAN,2012,FY14,H,High income
CAN,2013,FY15,H,High income
CAN,2014,FY16,H,High income
CAN,2015,FY17,H,High income
CAN,2016,FY18,H,High income
CAN,2017,FY19,H,High income
CAN,2018,FY20,H,High income
CAN,2019,FY21,H,High income
CAN,2020,FY22,H,High income
CAN,2021,FY23,H,High income
CAN,2022,FY24,H,High income
CAN,2023,FY25,H,High income
CAN,2024,FY26,H,High income
CAN,2025,FY27,H,High income
CHE,1987,FY89,H,High income
CHE,1988,FY90,H,High income
CHE,1989,FY91,H,High income
CHE,1990,FY92,H,High income
CHE,1991,FY93,H,High income
CHE,1992,FY94,H,High income
CHE,1993,FY95,H,High income
CHE,1994,FY96,H,High income
CHE,1995,FY97,H,High income
CHE,1996,FY98,H,High income
CHE,1997,FY99,H,High income
CHE,1998,FY00,H,High income
CHE,1999,FY01,H,High income
CHE,2000,FY02,H,High income
CHE,2001,FY03,H,High income
CHE,2002,FY04,H,High income
CHE,2003,FY05,H,High income
CHE,2004,FY06,H,High income
CHE,2005,FY07,H,High income
CHE,2006,FY08,H,High income
CHE,2007,FY09,H,High income
CHE,2008,FY10,H,High income
CHE,2009,FY11,H,High income
CHE,2010,FY12,H,High income
CHE,2011,FY13,H,High income
CHE,2012,FY14,H,High income
CHE,2013,FY15,H,High income
CHE,2014,FY16,H,High income
CHE,2015,FY17,H,High income
CHE,2016,FY18,H,High income
CHE,2017,FY19,H,High income
CHE,2018,FY20,H,High income
CHE,2019,FY21,H,High income
CHE,2020,FY22,H,High income
CHE,2021,FY23,H,High income
CHE,2022,FY24,H,High income
CHE,2023,FY25,H,High income
CHE,2024,FY26,H,High income
CHE,2025,FY27,H,High income
CHI,1987,FY89,H,High income
CHI,1988,FY90,H,High income
CHI,1989,FY91,H,High income
CHI,1990,FY92,H,High income
CHI,1991,FY93,H,High income
CHI,1992,FY94,H,High income
CHI,1993,FY95,H,High income
CHI,1994,FY96,H,High income
CHI,1995,FY97,H,High income
CHI,1996,FY98,H,High income
CHI,1997,FY99,H,High income
CHI,1998,FY00,H,High income
CHI,1999,FY01,H,High income
CHI,2000,FY02,H,High income
CHI,2001,FY03,H,High income
CHI,2002,FY04,H,High income
CHI,2003,FY05,H,High income
CHI,2004,FY06,H,High income
CHI,2005,FY07,H,High income
CHI,2006,FY08,H,High income
CHI,2007,FY09,H,High income
CHI,2008,FY10,H,High income
CHI,2009,FY11,H,High income
CHI,2010,FY12,H,High income
CHI,2011,FY13,H,High income
CHI,2012,FY14,H,High income
CHI,2013,FY15,H,High income
CHI,2014,FY16,H,High income
CHI,2015,FY17,H,High income
CHI,2016,FY18,H,High income
CHI,2017,FY19,H,High income
CHI,2018,FY20,H,High income
CHI,2019,FY21,H,High income
CHI,2020,FY22,H,High income
CHI,2021,FY23,H,High income
CHI,2022,FY24,H,High income
CHI,2023,FY25,H,High income
CHI,2024,FY26,H,High income
CHI,2025,FY27,H,High income
CHL,1987,FY89,LM,Lower middle income
CHL,1988,FY90,LM,Lower middle income
CHL,1989,FY91,LM,Lower middle income
CHL,1990,FY92,LM,Lower middle income
CHL,1991,FY93,LM,Lower middle income
CHL,1992,FY94,LM,Lower middle income
CHL,1993,FY95,UM,Upper middle income
CHL,1994,FY96,UM,Upper middle income
CHL,1995,FY97,UM,Upper middle income
CHL,1996,FY98,UM,Upper middle income
CHL,1997,FY99,UM,Upper middle income
CHL,1998,FY00,UM,Upper middle income
CHL,1999,FY01,UM,Upper middle income
CHL,2000,FY02,UM,Upper middle income
CHL,2001,FY03,UM,Upper middle income
CHL,2002,FY04,UM,Upper middle income
CHL,2003,FY05,UM,Upper middle income
CHL,2004,FY06,UM,Upper middle income
CHL,2005,FY07,UM,Upper middle income
CHL,2006,FY08,UM,Upper middle income
CHL,2007,FY09,UM,Upper middle income
CHL,2008,FY10,UM,Upper middle income
CHL,2009,FY11,UM,Upper middle income
CHL,2010,FY12,UM,Upper middle income
CHL,2011,FY13,UM,Upper middle income
CHL,2012,FY14,H,High income
CHL,2013,FY15,H,High income
CHL,2014,FY16,H,High income
CHL,2015,FY17,H,High income
CHL,2016,FY18,H,High income
CHL,2017,FY19,H,High income
CHL,2018,FY20,H,High income
CHL,2019,FY21,H,High income
CHL,2020,FY22,H,High income
CHL,2021,FY23,H,High income
CHL,2022,FY24,H,High income
CHL,2023,FY25,H,High income
CHL,2024,FY26,H,High income
CHL,2025,FY27,H,High income
CHN,1987,FY89,L,Low income
CHN,1988,FY90,L,Low income
CHN,1989,FY91,L,Low income
CHN,1990,FY92,L,Low income
CHN,1991,FY93,L,Low income
CHN,1992,FY94,L,Low income
CHN,1993,FY95,L,Low income
CHN,1994,FY96,L,Low income
CHN,1995,FY97,L,Low income
CHN,1996,FY98,L,Low income
CHN,1997,FY99,LM,Lower middle income
CHN,1998,FY00,L,Low income
CHN,1999,FY01,LM,Lower middle income
CHN,2000,FY02,LM,Lower middle income
CHN,2001,FY03,LM,Lower middle income
CHN,2002,FY04,LM,Lower middle income
CHN,2003,FY05,LM,Lower middle income
CHN,2004,FY06,LM,Lower middle income
CHN,2005,FY07,LM,Lower middle income
CHN,2006,FY08,LM,Lower middle income
CHN,2007,FY09,LM,Lower middle income
CHN,2008,FY10,LM,Lower middle income
CHN,2009,FY11,LM,Lower middle income
CHN,2010,FY12,UM,Upper middle income
CHN,2011,FY13,UM,Upper middle income
CHN,2012,FY14,UM,Upper middle income
CHN,2013,FY15,UM,Upper middle income
CHN,2014,FY16,UM,Upper middle income
CHN,2015,FY17,UM,Upper middle income
CHN,2016,FY18,UM,Upper middle income
CHN,2017,FY19,UM,Upper middle income
CHN,2018,FY20,UM,Upper middle income
CHN,2019,FY21,UM,Upper middle income
CHN,2020,FY22,UM,Upper middle income
CHN,2021,FY23,UM,Upper middle income
CHN,2022,FY24,UM,Upper middle income
CHN,2023,FY25,UM,Upper middle income
CHN,2024,FY26,UM,Upper middle income
CHN,2025,FY27,UM,Upper middle income
CIV,1987,FY89,LM,Lower middle income
CIV,1988,FY90,LM,Lower middle income
CIV,1989,FY91,LM,Lower middle income
CIV,1990,FY92,LM,Lower middle income
CIV,1991,FY93,LM,Lower middle income
CIV,1992,FY94,LM,Lower middle income
CIV,1993,FY95,L,Low income
CIV,1994,FY96,L,Low income
CIV,1995,FY97,L,Low income
CIV,1996,FY98,L,Low income
CIV,1997,FY99,L,Low income
CIV,1998,FY00,L,Low income
CIV,1999,FY01,L,Low income
CIV,2000,FY02,L,Low income
CIV,2001,FY03,L,Low income
CIV,2002,FY04,L,Low income
CIV,2003,FY05,L,Low income
CIV,2004,FY06,L,Low income
CIV,2005,FY07,L,Low income
CIV,2006,FY08,L,Low income
CIV,2007,FY09,L,Low income
CIV,2008,FY10,LM,Lower middle income
CIV,2009,FY11,LM,Lower middle income
CIV,2010,FY12,LM,Lower middle income
CIV,2011,FY13,LM,Lower middle income
CIV,2012,FY14,LM,Lower middle income
CIV,2013,FY15,LM,Lower middle income
CIV,2014,FY16,LM,Lower middle income
CIV,2015,FY17,LM,Lower middle income
CIV,2016,FY18,LM,Lower middle income
CIV,2017,FY19,LM,Lower middle income
CIV,2018,FY20,LM,Lower middle income
CIV,2019,FY21,LM,Lower middle income
CIV,2020,FY22,LM,Lower middle income
CIV,2021,FY23,LM,Lower middle income
CIV,2022,FY24,LM,Lower middle income
CIV,2023,FY25,LM,Lower middle income
CIV,2024,FY26,LM,Lower middle income
CIV,2025,FY27,LM,Lower middle income
CMR,1987,FY89,LM,Lower middle income
CMR,1988,FY90,LM,Lower middle income
CMR,1989,FY91,LM,Lower middle income
CMR,1990,FY92,LM,Lower middle income
CMR,1991,FY93,LM,Lower middle income
CMR,1992,FY94,LM,Lower middle income
CMR,1993,FY95,LM,Lower middle income
CMR,1994,FY96,L,Low income
CMR,1995,FY97,L,Low income
CMR,1996,FY98,L,Low income
CMR,1997,FY99,L,Low income
CMR,1998,FY00,L,Low income
CMR,1999,FY01,L,Low income
CMR,2000,FY02,L,Low income
CMR,2001,FY03,L,Low income
CMR,2002,FY04,L,Low income
CMR,2003,FY05,L,Low income
CMR,2004,FY06,L,Low income
CMR,2005,FY07,LM,Lower middle income
CMR,2006,FY08,LM,Lower middle income
CMR,2007,FY09,LM,Lower middle income
CMR,2008,FY10,LM,Lower middle income
CMR,2009,FY11,LM,Lower middle income
CMR,2010,FY12,LM,Lower middle income
CMR,2011,FY13,LM,Lower middle income
CMR,2012,FY14,LM,Lower middle income
CMR,2013,FY15,LM,Lower middle income
CMR,2014,FY16,LM,Lower middle income
CMR,2015,FY17,LM,Lower middle income
CMR,2016,FY18,LM,Lower middle income
CMR,2017,FY19,LM,Lower middle income
CMR,2018,FY20,LM,Lower middle income
CMR,2019,FY21,LM,Lower middle income
CMR,2020,FY22,LM,Lower middle income
CMR,2021,FY23,LM,Lower middle income
CMR,2022,FY24,LM,Lower middle income
CMR,2023,FY25,LM,Lower middle income
CMR,2024,FY26,LM,Lower middle income
CMR,2025,FY27,LM,Lower middle income
COD,1987,FY89,L,Low income
COD,1988,FY90,L,Low income
COD,1989,FY91,L,Low income
COD,1990,FY92,L,Low income
COD,1991,FY93,L,Low income
COD,1992,FY94,L,Low income
COD,1993,FY95,L,Low income
COD,1994,FY96,L,Low income
COD,1995,FY97,L,Low income
COD,1996,FY98,L,Low income
COD,1997,FY99,L,Low income
COD,1998,FY00,L,Low income
COD,1999,FY01,L,Low income
COD,2000,FY02,L,Low income
COD,2001,FY03,L,Low income
COD,2002,FY04,L,Low income
COD,2003,FY05,L,Low income
COD,2004,FY06,L,Low income
COD,2005,FY07,L,Low income
COD,2006,FY08,L,Low income
COD,2007,FY09,L,Low income
COD,2008,FY10,L,Low income
COD,2009,FY11,L,Low income
COD,2010,FY12,L,Low income
COD,2011,FY13,L,Low income
COD,2012,FY14,L,Low income
COD,2013,FY15,L,Low income
COD,2014,FY16,L,Low income
COD,2015,FY17,L,Low income
COD,2016,FY18,L,Low income
COD,2017,FY19,L,Low income
COD,2018,FY20,L,Low income
COD,2019,FY21,L,Low income
COD,2020,FY22,L,Low income
COD,2021,FY23,L,Low income
COD,2022,FY24,L,Low income
COD,2023,FY25,L,Low income
COD,2024,FY26,L,Low income
COD,2025,FY27,L,Low income
COG,1987,FY89,LM,Lower middle income
COG,1988,FY90,LM,Lower middle income
COG,1989,FY91,LM,Lower middle income
COG,1990,FY92,LM,Lower middle income
COG,1991,FY93,LM,Lower middle income
COG,1992,FY94,LM,Lower middle income
COG,1993,FY95,LM,Lower middle income
COG,1994,FY96,L,Low income
COG,1995,FY97,L,Low income
COG,1996,FY98,L,Low income
COG,1997,FY99,L,Low income
COG,1998,FY00,L,Low income
COG,1999,FY01,L,Low income
COG,2000,FY02,L,Low income
COG,2001,FY03,L,Low income
COG,2002,FY04,L,Low income
COG,2003,FY05,L,Low income
COG,2004,FY06,L,Low income
COG,2005,FY07,LM,Lower middle income
COG,2006,FY08,LM,Lower middle income
COG,2007,FY09,LM,Lower middle income
COG,2008,FY10,LM,Lower middle income
COG,2009,FY11,LM,Lower middle income
